ID,taxid,taxid2,length,name,nuctype,Htaxid,Hname,Vfamily,Hgroup,hosttype,seq_ids,order
NC_002532,11047,11047-1,12704,Equine arteritis virus,ssRNA,9788,Equidae,Arteriviridae,Chordata,Eukaryote,NC_002532,658
NC_035127,2012619,2012619-1,13766,Olivier's shrew virus 1,ssRNA,214449,Crocidura olivieri,Arteriviridae,Chordata,Eukaryote,NC_035127,659
NC_026439,1965064,1965064-1,14953,African pouched rat arterivirus,ssRNA,107265,Cricetomys emini,Arteriviridae,Chordata,Eukaryote,NC_026439,660
NC_001639,11048,11048-1,14104,Lactate dehydrogenase-elevating virus,ssRNA,10092,Mus musculus domesticus,Arteriviridae,Chordata,Eukaryote,NC_001639,661
AY588319,288959,288959-1,15146,PRRSV LV4.2.1,ssRNA,9534,Chlorocebus aethiops,Arteriviridae,Chordata,Eukaryote,AY588319,662
M96262,11049,11049-1,15111,Lelystad virus,ssRNA,9823,Sus scrofa,Arteriviridae,Chordata,Eukaryote,M96262,663
NC_032987,1734441,1734441-2,15099,Rat arterivirus 1,ssRNA,337677,-,Arteriviridae,-,Eukaryote,NC_032987,664
NC_028963,1734441,1734441-1,15728,Rat arterivirus 1,ssRNA,337677,-,Arteriviridae,-,Eukaryote,NC_028963,665
NC_038291,1965067,1965067-1,15411,Porcine reproductive and respiratory syndrome virus 2,ssRNA,9823,Sus scrofa,Arteriviridae,Chordata,Eukaryote,NC_038291,666
AF046869,1965066,1965066-1,15428,Porcine reproductive and respiratory syndrome virus 1,ssRNA,9823,Sus scrofa,Arteriviridae,Chordata,Eukaryote,AF046869,667
NC_001961,28344,28344-1,15428,Porcine reproductive and respiratory syndrome virus,ssRNA,9823,Sus scrofa,Arteriviridae,Chordata,Eukaryote,NC_001961,668
NC_038293,1965068,1965068-1,15370,Simian hemorrhagic encephalitis virus,ssRNA,9544,Macaca mulatta,Arteriviridae,Chordata,Eukaryote,NC_038293,669
NC_029992,1737586,1737586-1,15247,Free State vervet virus,ssRNA,392815,Chlorocebus,Arteriviridae,Chordata,Eukaryote,NC_029992,670
NC_034455,1936072,1936072-1,15596,Kibale red colobus virus 2,ssRNA,314293,Simiiformes,Arteriviridae,Chordata,Eukaryote,NC_034455,671
NC_033553,1885929,1885929-1,15446,Kibale red colobus virus 1,ssRNA,314293,Simiiformes,Arteriviridae,Chordata,Eukaryote,NC_033553,672
NC_029053,1823757,1823757-1,14924,Kafue kinda chacma baboon virus,ssRNA,60710,Chlorocebus pygerythrus,Arteriviridae,Chordata,Eukaryote,NC_029053,673
NC_025113,1546178,1546178-1,14851,Southwest baboon virus 1,ssRNA,9555,Papio anubis,Arteriviridae,Chordata,Eukaryote,NC_025113,674
NC_025112,1546177,1546177-1,14927,Mikumi yellow baboon virus 1,ssRNA,9556,Papio cynocephalus,Arteriviridae,Chordata,Eukaryote,NC_025112,675
NC_027124,1658615,1658615-1,15478,Pebjah virus,ssRNA,9544,Macaca mulatta,Arteriviridae,Chordata,Eukaryote,NC_027124,676
NC_003092,38143,38143-1,15717,Simian hemorrhagic fever virus,ssRNA,9528,Cercopithecinae,Arteriviridae,Chordata,Eukaryote,NC_003092,677
NC_038292,1965065,1965065-1,15264,Kibale red-tailed guenon virus 1,ssRNA,-,-,Arteriviridae,-,-,NC_038292,678
NC_026509,1965063,1965063-1,15684,DeBrazza's monkey arterivirus,ssRNA,36227,Cercopithecus neglectus,Arteriviridae,Chordata,Eukaryote,NC_026509,679
comb-NC_006497,55987,55987-1,13386,Salmon isavirus,ssRNA,1489388,-,Orthomyxoviridae,-,Eukaryote,"NC_006497,NC_006498,NC_006499,NC_006500,NC_006501,NC_006502,NC_006503,NC_006505",680
comb-NC_025793,1566309,1566309-1,12558,Wellfleet Bay virus,ssRNA,76058,Somateria mollissima,Orthomyxoviridae,Chordata,Eukaryote,"NC_025793,NC_025794,NC_025795,NC_025796,NC_025797,NC_025798,NC_025799",681
comb-NC_038817,688436,688436-1,11952,Quaranfil quaranjavirus,ssRNA,34604,Argas reflexus,Orthomyxoviridae,Arthropoda,Eukaryote,"NC_038817,NC_038818,NC_038819,NC_038820,NC_038821,NC_038822",682
comb-NC_006495,11569,11569-1,10961,Thogoto thogotovirus,ssRNA,33213,-,Orthomyxoviridae,-,Eukaryote,"NC_006495,NC_006496,NC_006504,NC_006506,NC_006507,NC_006508",683
comb-NC_034254,11318,11318-1,11116,Dhori thogotovirus,ssRNA,9526,-,Orthomyxoviridae,-,Eukaryote,"NC_034254,NC_034255,NC_034256,NC_034261,NC_034262,NC_034263",684
comb-NC_036615,1173138,1173138-1,13400,Influenza D virus (D/swine/Oklahoma/1334/2011),ssRNA,9823,Sus scrofa,Orthomyxoviridae,Chordata,Eukaryote,"NC_036615,NC_036616,NC_036617,NC_036618,NC_036619,NC_036620,NC_036621",685
comb-NC_006306,11553,11553-1,13506,Influenza C virus (C/Ann Arbor/1/50),ssRNA,1437010,-,Orthomyxoviridae,-,Eukaryote,"NC_006306,NC_006307,NC_006308,NC_006309,NC_006310,NC_006311,NC_006312",686
comb-NC_002204,518987,518987-1,15152,Influenza B virus (B/Lee/1940),ssRNA,9606,Homo sapiens,Orthomyxoviridae,Chordata,Eukaryote,"NC_002204,NC_002205,NC_002206,NC_002207,NC_002208,NC_002209,NC_002210,NC_002211",687
comb-AY260949,228675,228675-1,14917,Influenza B virus (B/Memphis/12/97-MA),ssRNA,1437010,-,Orthomyxoviridae,-,Eukaryote,"AY260949,AY260950,AY260951,AY260952,AY260953,AY260954,AY260955,AY260956",688
comb-AY260941,98832,98832-1,14839,Influenza B virus (B/Memphis/12/97),ssRNA,9606,Homo sapiens,Orthomyxoviridae,Chordata,Eukaryote,"AY260941,AY260942,AY260943,AY260944,AY260945,AY260946,AY260947,AY260948",689
HE584750,1086543,1086543-1,1438,Influenza A virus (A/swine/Holguin/121/2010(H1N1)),ssRNA,32524,-,Orthomyxoviridae,-,Eukaryote,HE584750,690
comb-NC_026422,1332244,1332244-1,13891,Influenza A virus (A/Shanghai/02/2013(H7N9)),ssRNA,9606,Homo sapiens,Orthomyxoviridae,Chordata,Eukaryote,"NC_026422,NC_026423,NC_026424,NC_026425,NC_026426,NC_026427,NC_026428,NC_026429",691
comb-NC_007357,93838,93838-1,14290,Influenza A virus (A/goose/Guangdong/1/1996(H5N1)),ssRNA,32524,-,Orthomyxoviridae,-,Eukaryote,"NC_007357,NC_007358,NC_007359,NC_007360,NC_007361,NC_007362,NC_007363,NC_007364",692
comb-AF389115,183764,183764-1,14285,Influenza A virus (A/Puerto Rico/8/34/Mount Sinai(H1N1)),ssRNA,32524,-,Orthomyxoviridae,-,Eukaryote,"AF389115,AF389116,AF389117,AF389118,AF389119,AF389120,AF389121,AF389122",693
comb-NC_002016,211044,211044-1,14288,Influenza A virus (A/Puerto Rico/8/1934(H1N1)),ssRNA,32524,-,Orthomyxoviridae,-,Eukaryote,"NC_002016,NC_002017,NC_002018,NC_002019,NC_002020,NC_002021,NC_002022,NC_002023",694
HE584757,1086544,1086544-1,1497,Influenza A virus (A/swine/La Habana/130/2010(H1N1)),ssRNA,32524,-,Orthomyxoviridae,-,Eukaryote,HE584757,695
comb-NC_026431,641809,641809-1,13858,Influenza A virus (A/California/07/2009(H1N1)),ssRNA,9606,Homo sapiens,Orthomyxoviridae,Chordata,Eukaryote,"NC_026431,NC_026432,NC_026433,NC_026434,NC_026435,NC_026436,NC_026437,NC_026438",696
comb-FJ966079,641501,641501-1,13823,Influenza A virus (A/California/04/2009(H1N1)),ssRNA,32524,-,Orthomyxoviridae,-,Eukaryote,"FJ966079,FJ966080,FJ966081,FJ966082,FJ966083,FJ966084,FJ966085,FJ966086",697
comb-CY011112,370213,370213-1,13998,Influenza A virus (A/mallard/Maryland/881/2002(H6N2)),ssRNA,8839,Anas platyrhynchos,Orthomyxoviridae,Chordata,Eukaryote,"CY011112,CY011113,CY011114,CY011115,CY011116,CY011117,CY011118,CY011119",698
comb-NC_004905,130760,130760-1,14198,Influenza A virus (A/Hong Kong/1073/99(H9N2)),ssRNA,9606,Homo sapiens,Orthomyxoviridae,Chordata,Eukaryote,"NC_004905,NC_004906,NC_004907,NC_004908,NC_004909,NC_004910,NC_004911,NC_004912",699
comb-NC_007374,488241,488241-1,14160,Influenza A virus (A/Korea/426/1968(H2N2)),ssRNA,32524,-,Orthomyxoviridae,-,Eukaryote,"NC_007374,NC_007375,NC_007376,NC_007377,NC_007378,NC_007380,NC_007381,NC_007382",700
comb-CY011120,370128,370128-1,14033,Influenza A virus (A/Northern Territory/60/1968(H3N2)),ssRNA,9606,Homo sapiens,Orthomyxoviridae,Chordata,Eukaryote,"CY011120,CY011121,CY011122,CY011123,CY011124,CY011125,CY011126,CY011127",701
HE589464,1086035,1086035-1,2379,Influenza A virus (A/swine/Pinar del Rio/3/2010(H1N1)),ssRNA,-,-,Orthomyxoviridae,-,-,HE589464,702
comb-NC_007366,335341,335341-1,14327,Influenza A virus (A/New York/392/2004(H3N2)),ssRNA,9606,Homo sapiens,Orthomyxoviridae,Chordata,Eukaryote,"NC_007366,NC_007367,NC_007368,NC_007369,NC_007370,NC_007371,NC_007372,NC_007373",703
comb-CY011136,370522,370522-1,14038,Influenza A virus (A/New York/602/1996(H3N2)),ssRNA,9606,Homo sapiens,Orthomyxoviridae,Chordata,Eukaryote,"CY011136,CY011137,CY011138,CY011139,CY011140,CY011141,CY011142,CY011143",704
comb-CY011128,370519,370519-1,14043,Influenza A virus (A/New York/599/1996(H3N2)),ssRNA,9606,Homo sapiens,Orthomyxoviridae,Chordata,Eukaryote,"CY011128,CY011129,CY011130,CY011131,CY011132,CY011133,CY011134,CY011135",705
comb-NC_030750,1608107,1608107-1,15658,Wuhan Insect virus 2,ssRNA,312888,Hyalopterus pruni,-,Arthropoda,Eukaryote,"NC_030750,NC_030751,NC_030752",706
comb-NC_038706,1664809,1664809-1,14298,Jonchet virus,ssRNA,-,-,Jonviridae,-,-,"NC_038706,NC_038707,NC_038708",707
comb-NC_038745,1980540,1980540-1,9857,Nome phantom orthophasmavirus,ssRNA,41812,Chaoborus,Phasmaviridae,Arthropoda,Eukaryote,"NC_038745,NC_038746,NC_038747",708
comb-NC_031309,1608127,1608127-1,11055,Wuhan Mosquito Virus 2,ssRNA,7178,Culex tritaeniorhynchus,Phasmaviridae,Arthropoda,Eukaryote,"NC_031309,NC_031311,NC_031312",709
comb-NC_034462,1980539,1980539-1,11901,Kigluaik phantom orthophasmavirus,ssRNA,204567,Chaoborus trivitattus,Phasmaviridae,Arthropoda,Eukaryote,"NC_034462,NC_034463,NC_034469",710
comb-NC_031307,1608126,1608126-1,11002,Wuhan mosquito virus 1,ssRNA,7178,Culex tritaeniorhynchus,Phasmaviridae,Arthropoda,Eukaryote,"NC_031307,NC_031308,NC_031310",711
comb-NC_031293,1608097,1608097-1,11137,Wuchang Cockroach Virus 1,ssRNA,6973,Blattella germanica,Phasmaviridae,Arthropoda,Eukaryote,"NC_031293,NC_031294,NC_031296",712
EU487200,96029,96029-1,26662,Yellow head virus,ssRNA,6683,-,Roniviridae,-,Eukaryote,EU487200,713
NC_010306,96491,96491-1,26253,Gill-associated virus,ssRNA,133894,-,Roniviridae,-,Eukaryote,NC_010306,714
NC_020900,1286141,1286141-1,19979,Meno virus,ssRNA,139055,Uranotaenia,Mesoniviridae,Arthropoda,Eukaryote,NC_020900,715
NC_020901,1286142,1286142-1,20074,Nse virus,ssRNA,562834,Culex nebulosus,Mesoniviridae,Arthropoda,Eukaryote,NC_020901,716
NC_023986,1482319,1482319-1,19917,Casuarina virus,ssRNA,569586,Coquillettidia xanthogaster,Mesoniviridae,Arthropoda,Eukaryote,NC_023986,717
NC_038296,1332248,1332248-1,20795,Karang Sari virus,ssRNA,100678,Culex vishnui,Mesoniviridae,Arthropoda,Eukaryote,NC_038296,718
KC807166,1332245,1332245-1,20768,Bontang virus,ssRNA,100678,Culex vishnui,Mesoniviridae,Arthropoda,Eukaryote,KC807166,719
KC807173,1332247,1332247-1,20337,Kamphang Phet virus,ssRNA,7157,Culicidae,Mesoniviridae,Arthropoda,Eukaryote,KC807173,720
NC_038297,1238455,1238455-1,20307,Dak Nong virus,ssRNA,7178,Culex tritaeniorhynchus,Mesoniviridae,Arthropoda,Eukaryote,NC_038297,721
NC_020899,1286140,1286140-1,20070,Hana virus,ssRNA,7174,Culex,Mesoniviridae,Arthropoda,Eukaryote,NC_020899,722
NC_015668,1041929,1041929-1,20128,Cavally virus,ssRNA,1043727,Ochlerotatus harrisoni,Mesoniviridae,Arthropoda,Eukaryote,NC_015668,723
NC_036586,2060479,2060479-1,20106,Dianke virus,ssRNA,10112,Mastomys natalensis,Mesoniviridae,Chordata,Eukaryote,NC_036586,724
NC_015874,325676,325676-1,20192,Nam Dinh virus,ssRNA,7157,Culicidae,Mesoniviridae,Arthropoda,Eukaryote,NC_015874,725
KC807177,1332246,1332246-1,20149,Houston virus,ssRNA,7160,Aedes albopictus,Mesoniviridae,Arthropoda,Eukaryote,KC807177,726
NC_027199,1631554,1631554-1,20261,Bovine nidovirus TCH5,ssRNA,9913,Bos taurus,Coronaviridae,Chordata,Eukaryote,NC_027199,727
NC_035465,2016400,2016400-1,32399,Morelia viridis nidovirus,ssRNA,129333,Morelia viridis,-,Chordata,Eukaryote,NC_035465,728
NC_024709,1986118,1986118-1,33452,Ball python nidovirus 1,ssRNA,51751,Python regius,Coronaviridae,Chordata,Eukaryote,NC_024709,729
NC_026812,1611837,1611837-1,27004,Chinook salmon bafinivirus,ssRNA,74940,Oncorhynchus tshawytscha,Coronaviridae,Chordata,Eukaryote,NC_026812,730
NC_008516,405554,405554-1,26660,White bream virus,ssRNA,2759,-,Coronaviridae,-,Eukaryote,NC_008516,731
NC_038295,889873,889873-1,27318,Fathead minnow nidovirus,ssRNA,90988,Pimephales promelas,Coronaviridae,Chordata,Eukaryote,NC_038295,732
NC_022787,237020,237020-1,28301,Porcine torovirus,ssRNA,9823,Sus scrofa,Coronaviridae,Chordata,Eukaryote,NC_022787,733
NC_034976,1837217,1837217-1,28487,Goat torovirus,ssRNA,9925,Capra hircus,Coronaviridae,Chordata,Eukaryote,NC_034976,734
NC_007447,46473,46473-1,28475,Breda virus,ssRNA,9913,Bos taurus,Coronaviridae,Chordata,Eukaryote,NC_007447,735
NC_016995,1159908,1159908-1,26227,Wigeon coronavirus HKU20,ssRNA,1526411,Mareca,Coronaviridae,Chordata,Eukaryote,NC_016995,736
NC_016994,1159904,1159904-1,26077,Night heron coronavirus HKU19,ssRNA,8899,Ardeidae,Coronaviridae,Chordata,Eukaryote,NC_016994,737
NC_016996,1159902,1159902-1,26223,Common moorhen coronavirus HKU21,ssRNA,9123,Gallinula chloropus,Coronaviridae,Chordata,Eukaryote,NC_016996,738
NC_016991,1159907,1159907-1,26041,White-eye coronavirus HKU16,ssRNA,36297,Zosteropidae,Coronaviridae,Chordata,Eukaryote,NC_016991,739
NC_011549,572290,572290-1,26396,Thrush coronavirus HKU12-600,ssRNA,9186,-,Coronaviridae,-,Eukaryote,NC_011549,740
NC_011547,572288,572288-1,26487,Bulbul coronavirus HKU11-934,ssRNA,182897,Pycnonotus jocosus,Coronaviridae,Chordata,Eukaryote,NC_011547,741
FJ376620,572287,572287-1,26476,Bulbul coronavirus HKU11-796,ssRNA,36294,Pycnonotidae,Coronaviridae,Chordata,Eukaryote,FJ376620,742
NC_011550,572289,572289-1,26552,Munia coronavirus HKU13-3514,ssRNA,40157,Lonchura striata,Coronaviridae,Chordata,Eukaryote,NC_011550,743
NC_016993,1159903,1159903-1,26689,Magpie-robin coronavirus HKU18,ssRNA,9126,Passeriformes,Coronaviridae,Chordata,Eukaryote,NC_016993,744
NC_016992,1159906,1159906-1,26083,Sparrow coronavirus HKU17,ssRNA,9158,Passeridae,Coronaviridae,Chordata,Eukaryote,NC_016992,745
NC_039208,1159905,1159905-1,25425,Porcine coronavirus HKU15,ssRNA,9823,Sus scrofa,Coronaviridae,Chordata,Eukaryote,NC_039208,746
KJ769231,1525854,1525854-1,25433,Swine deltacoronavirus OhioCVM1/2014,ssRNA,9823,Sus scrofa,Coronaviridae,Chordata,Eukaryote,KJ769231,747
KP981395,1586324,1586324-1,25422,Porcine deltacoronavirus,ssRNA,9823,Sus scrofa,Coronaviridae,Chordata,Eukaryote,KP981395,748
KJ601778,1477412,1477412-1,25404,Deltacoronavirus PDCoV/USA/Illinois134/2014,ssRNA,9823,Sus scrofa,Coronaviridae,Chordata,Eukaryote,KJ601778,749
KJ601777,1477411,1477411-1,25408,Deltacoronavirus PDCoV/USA/Illinois133/2014,ssRNA,9823,Sus scrofa,Coronaviridae,Chordata,Eukaryote,KJ601777,750
KJ567050,1476502,1476502-1,25422,Porcine deltacoronavirus 8734/USA-IA/2014,ssRNA,9823,Sus scrofa,Coronaviridae,Chordata,Eukaryote,KJ567050,751
KJ601780,1477414,1477414-1,25404,Deltacoronavirus PDCoV/USA/Ohio137/2014,ssRNA,9823,Sus scrofa,Coronaviridae,Chordata,Eukaryote,KJ601780,752
KJ601779,1477413,1477413-1,25404,Deltacoronavirus PDCoV/USA/Illinois136/2014,ssRNA,9823,Sus scrofa,Coronaviridae,Chordata,Eukaryote,KJ601779,753
KM820765,1559519,1559519-1,25422,Porcine deltacoronavirus KNU14-04,ssRNA,9823,Sus scrofa,Coronaviridae,Chordata,Eukaryote,KM820765,754
KJ481931,1465644,1465644-1,25406,Deltacoronavirus PDCoV/USA/Illinois121/2014,ssRNA,9823,Sus scrofa,Coronaviridae,Chordata,Eukaryote,KJ481931,755
NC_035191,1508228,1508228-1,25995,Wencheng Sm shrew coronavirus,ssRNA,9378,Suncus murinus,Coronaviridae,Chordata,Eukaryote,NC_035191,756
NC_032730,1508224,1508224-1,28763,Lucheng Rn rat coronavirus,ssRNA,10116,Rattus norvegicus,Coronaviridae,Chordata,Eukaryote,NC_032730,757
NC_034972,1964806,1964806-1,27682,Coronavirus AcCoV-JC34,ssRNA,129246,Apodemus chevrieri,Coronaviridae,Chordata,Eukaryote,NC_034972,758
NC_009988,693998,693998-1,27165,Rhinolophus bat coronavirus HKU2,ssRNA,89399,Rhinolophus sinicus,Coronaviridae,Chordata,Eukaryote,NC_009988,759
NC_028824,1503293,1503293-1,26975,BtRf-AlphaCoV/YN2012,ssRNA,59479,Rhinolophus ferrumequinum,Coronaviridae,Chordata,Eukaryote,NC_028824,760
NC_002645,11137,11137-1,27317,Human coronavirus 229E,ssRNA,9606,Homo sapiens,Coronaviridae,Chordata,Eukaryote,NC_002645,761
NC_028752,1699095,1699095-1,27395,Camel alphacoronavirus,ssRNA,9836,Camelus,Coronaviridae,Chordata,Eukaryote,NC_028752,762
JQ410000,1176035,1176035-1,27374,Alpaca respiratory coronavirus,ssRNA,30538,Vicugna pacos,Coronaviridae,Chordata,Eukaryote,JQ410000,763
NC_032107,1920748,1920748-1,28363,NL63-related bat coronavirus,ssRNA,549403,Triaenops afer,Coronaviridae,Chordata,Eukaryote,NC_032107,764
NC_036584,694448,694448-1,4068,unidentified human coronavirus,ssRNA,9606,Homo sapiens,Coronaviridae,Chordata,Eukaryote,NC_036584,765
AY518894,270642,270642-1,27555,Human group 1 coronavirus associated with pneumonia,ssRNA,9606,Homo sapiens,Coronaviridae,Chordata,Eukaryote,AY518894,766
NC_005831,277944,277944-1,27553,Human coronavirus NL63,ssRNA,9606,Homo sapiens,Coronaviridae,Chordata,Eukaryote,NC_005831,767
NC_028811,1503289,1503289-1,27935,BtMr-AlphaCoV/SAX2011,ssRNA,203696,Myotis ricketti,Coronaviridae,Chordata,Eukaryote,NC_028811,768
NC_022103,1384461,1384461-1,28035,Bat coronavirus CDPHE15/USA/2006,ssRNA,59463,Myotis lucifugus,Coronaviridae,Chordata,Eukaryote,NC_022103,769
NC_009657,693999,693999-1,28203,Scotophilus bat coronavirus 512,ssRNA,153297,Scotophilus kuhlii,Coronaviridae,Chordata,Eukaryote,NC_009657,770
LM645057,1525377,1525377-1,28028,Porcine epidemic diarrhea virus L00721/GER/2014,ssRNA,1437010,-,Coronaviridae,-,Eukaryote,LM645057,771
NC_003436,28295,28295-1,28033,Porcine epidemic diarrhea virus,ssRNA,9823,Sus scrofa,Coronaviridae,Chordata,Eukaryote,NC_003436,772
NC_028833,1503291,1503291-1,27783,BtNv-AlphaCoV/SC2013,ssRNA,187011,Nyctalus velutinus,Coronaviridae,Chordata,Eukaryote,NC_028833,773
NC_028814,1503292,1503292-1,27608,BtRf-AlphaCoV/HuB2013,ssRNA,59479,Rhinolophus ferrumequinum,Coronaviridae,Chordata,Eukaryote,NC_028814,774
NC_018871,1241933,1241933-1,28494,Rousettus bat coronavirus HKU10,ssRNA,9397,Chiroptera,Coronaviridae,Chordata,Eukaryote,NC_018871,775
JQ989272,1241932,1241932-1,28483,Hipposideros bat coronavirus HKU10,ssRNA,9397,Chiroptera,Coronaviridae,Chordata,Eukaryote,JQ989272,776
NC_010438,694001,694001-1,28773,Miniopterus bat coronavirus HKU8,ssRNA,9432,Miniopterus,Coronaviridae,Chordata,Eukaryote,NC_010438,777
EU420137,393768,393768-1,28476,Bat coronavirus 1B,ssRNA,9397,Chiroptera,Coronaviridae,Chordata,Eukaryote,EU420137,778
EU420138,694000,694000-1,28326,Miniopterus bat coronavirus 1,ssRNA,9432,Miniopterus,Coronaviridae,Chordata,Eukaryote,EU420138,779
NC_010437,393767,393767-1,28326,Bat coronavirus 1A,ssRNA,438766,Miniopterus magnater,Coronaviridae,Chordata,Eukaryote,NC_010437,780
NC_030292,1264898,1264898-1,28434,Ferret coronavirus,ssRNA,9668,Mustela putorius,Coronaviridae,Chordata,Eukaryote,NC_030292,781
HM245926,766792,766792-1,28915,Mink coronavirus strain WD1133,ssRNA,452646,Neovison vison,Coronaviridae,Chordata,Eukaryote,HM245926,782
NC_023760,766791,766791-1,28941,Mink coronavirus strain WD1127,ssRNA,452646,Neovison vison,Coronaviridae,Chordata,Eukaryote,NC_023760,783
D13096,11153,11153-1,9580,Canine coronavirus,ssRNA,9615,Canis lupus familiaris,Coronaviridae,Chordata,Eukaryote,D13096,784
NC_028806,1766554,1766554-1,28111,Swine enteric coronavirus,ssRNA,9823,Sus scrofa,Coronaviridae,Chordata,Eukaryote,NC_028806,785
NC_038861,11149,11149-1,28586,Transmissible gastroenteritis virus,ssRNA,9823,Sus scrofa,Coronaviridae,Chordata,Eukaryote,NC_038861,786
DQ811787,398815,398815-1,27550,PRCV ISU-1,ssRNA,9823,Sus scrofa,Coronaviridae,Chordata,Eukaryote,DQ811787,787
NC_002306,11135,11135-1,29355,Feline infectious peritonitis virus,ssRNA,9681,Felidae,Coronaviridae,Chordata,Eukaryote,NC_002306,788
DQ848678,12663,12663-1,29277,Feline coronavirus,ssRNA,9685,Felis catus,Coronaviridae,Chordata,Eukaryote,DQ848678,789
FJ938053,454955,454955-1,29277,Feline coronavirus UU7,ssRNA,9685,Felis catus,Coronaviridae,Chordata,Eukaryote,FJ938053,790
FJ938054,454952,454952-1,29269,Feline coronavirus UU4,ssRNA,9685,Felis catus,Coronaviridae,Chordata,Eukaryote,FJ938054,791
HQ392471,906885,906885-1,29252,Feline coronavirus UU20,ssRNA,9682,Felis,Coronaviridae,Chordata,Eukaryote,HQ392471,792
FJ938051,502100,502100-1,29232,Feline coronavirus RM,ssRNA,9685,Felis catus,Coronaviridae,Chordata,Eukaryote,FJ938051,793
JN183882,1052157,1052157-1,29243,Feline coronavirus UU47,ssRNA,9685,Felis catus,Coronaviridae,Chordata,Eukaryote,JN183882,794
HQ392470,906884,906884-1,29255,Feline coronavirus UU19,ssRNA,9682,Felis,Coronaviridae,Chordata,Eukaryote,HQ392470,795
GU553362,711466,711466-1,29264,Feline coronavirus UU23,ssRNA,9682,Felis,Coronaviridae,Chordata,Eukaryote,GU553362,796
GU553361,711465,711465-1,29264,Feline coronavirus UU22,ssRNA,9682,Felis,Coronaviridae,Chordata,Eukaryote,GU553361,797
FJ938061,454951,454951-1,29130,Feline coronavirus UU3,ssRNA,9685,Felis catus,Coronaviridae,Chordata,Eukaryote,FJ938061,798
FJ938060,502101,502101-1,29256,Feline coronavirus UU2,ssRNA,9685,Felis catus,Coronaviridae,Chordata,Eukaryote,FJ938060,799
FJ938056,454953,454953-1,29253,Feline coronavirus UU5,ssRNA,9685,Felis catus,Coronaviridae,Chordata,Eukaryote,FJ938056,800
HQ392469,906887,906887-1,29233,Feline coronavirus UU40,ssRNA,9685,Felis catus,Coronaviridae,Chordata,Eukaryote,HQ392469,801
HQ392472,906886,906886-1,29233,Feline coronavirus UU30,ssRNA,9682,Felis,Coronaviridae,Chordata,Eukaryote,HQ392472,802
JN183883,1052158,1052158-1,29222,Feline coronavirus UU54,ssRNA,9685,Felis catus,Coronaviridae,Chordata,Eukaryote,JN183883,803
FJ938057,627433,627433-1,29275,Feline coronavirus UU15,ssRNA,9685,Felis catus,Coronaviridae,Chordata,Eukaryote,FJ938057,804
FJ938062,627436,627436-1,29266,Feline coronavirus UU9,ssRNA,9685,Felis catus,Coronaviridae,Chordata,Eukaryote,FJ938062,805
FJ938058,627434,627434-1,28479,Feline coronavirus UU16,ssRNA,9685,Felis catus,Coronaviridae,Chordata,Eukaryote,FJ938058,806
FJ938055,627435,627435-1,29285,Feline coronavirus UU8,ssRNA,9685,Felis catus,Coronaviridae,Chordata,Eukaryote,FJ938055,807
FJ938052,627432,627432-1,29306,Feline coronavirus UU11,ssRNA,9685,Felis catus,Coronaviridae,Chordata,Eukaryote,FJ938052,808
